                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.89609,                0.44051,                0.90078,                0.94441,                0.82083,                0.86315,                0.57826,                 1.1675,                0.52506,                 1.0173,               0.004918,               0.004918,               0.004918
                    157,                0.90711,                0.44481,                0.90218,                0.82443,                0.82779,                0.84799,                 0.5787,                 1.1583,                0.51569,                 1.0212,               0.004885,               0.004885,               0.004885
                    158,                0.88858,                0.43813,                0.90816,                0.88653,                0.82283,                0.83521,                0.56043,                 1.1851,                0.53076,                 1.0277,               0.004852,               0.004852,               0.004852
                    159,                0.89824,                0.44064,                0.90333,                0.88526,                0.81563,                0.84777,                0.58009,                  1.154,                0.51253,                 1.0218,               0.004819,               0.004819,               0.004819
                    160,                0.89961,                0.44204,                0.89978,                0.86713,                0.73188,                0.83292,                0.55352,                 1.1785,                0.51277,                 1.0234,               0.004786,               0.004786,               0.004786
                    161,                0.89684,                0.44204,                0.89605,                0.89487,                0.68554,                0.83777,                0.54273,                 1.2149,                0.52267,                 1.0317,               0.004753,               0.004753,               0.004753
                    162,                0.88158,                0.43946,                0.90178,                0.86872,                0.77632,                0.83782,                0.56511,                 1.2032,                0.52255,                 1.0325,                0.00472,                0.00472,                0.00472
                    163,                0.88245,                0.44025,                0.89615,                0.87985,                0.82604,                0.84925,                0.57183,                 1.1573,                0.52242,                  1.026,               0.004687,               0.004687,               0.004687
                    164,                0.88803,                0.43572,                0.89496,                0.88736,                 0.8263,                0.85154,                0.56856,                 1.1575,                0.51226,                 1.0204,               0.004654,               0.004654,               0.004654
                    165,                0.87619,                0.43453,                0.89591,                0.81031,                0.82536,                0.84174,                0.56049,                 1.1821,                0.51868,                 1.0285,               0.004621,               0.004621,               0.004621
                    166,                0.88217,                0.43755,                0.89788,                0.89312,                0.83209,                0.85293,                0.56338,                 1.1847,                0.51985,                 1.0264,               0.004588,               0.004588,               0.004588
                    167,                0.87407,                0.43058,                0.89682,                0.91816,                0.77512,                0.85536,                0.56159,                 1.1639,                0.51367,                 1.0269,               0.004555,               0.004555,               0.004555
                    168,                0.88941,                0.43646,                0.90307,                0.91244,                0.76684,                0.83621,                  0.551,                 1.1986,                0.51854,                 1.0301,               0.004522,               0.004522,               0.004522
                    169,                 0.8717,                0.43477,                0.89734,                0.85701,                0.80148,                 0.8433,                0.56987,                 1.1585,                0.50845,                 1.0231,               0.004489,               0.004489,               0.004489
                    170,                0.87739,                0.43474,                0.90022,                0.83658,                0.75274,                0.84278,                0.54905,                 1.2177,                0.53278,                 1.0409,               0.004456,               0.004456,               0.004456
                    171,                0.87823,                0.43381,                0.89693,                0.80542,                 0.8185,                 0.8142,                0.53246,                  1.183,                0.52952,                 1.0306,               0.004423,               0.004423,               0.004423
                    172,                0.87613,                0.43498,                0.89389,                0.84557,                0.81762,                0.83334,                0.54041,                 1.1641,                 0.5285,                 1.0194,                0.00439,                0.00439,                0.00439
                    173,                0.86503,                0.43241,                0.89687,                0.88701,                0.82766,                0.86719,                 0.5752,                 1.1424,                0.51531,                 1.0173,               0.004357,               0.004357,               0.004357
                    174,                0.88012,                0.43574,                0.89714,                0.89257,                0.81099,                 0.8447,                0.55517,                 1.1636,                0.51969,                 1.0243,               0.004324,               0.004324,               0.004324
                    175,                0.87449,                0.43401,                 0.8945,                0.87353,                 0.8316,                0.85161,                0.56163,                 1.1648,                0.51583,                 1.0274,               0.004291,               0.004291,               0.004291
                    176,                0.85112,                0.42881,                0.89231,                0.87311,                0.81594,                0.83986,                0.55697,                 1.1511,                0.51042,                 1.0207,               0.004258,               0.004258,               0.004258
                    177,                0.86542,                0.43032,                0.89691,                0.75729,                0.80963,                0.80073,                0.53027,                 1.1443,                0.52417,                 1.0278,               0.004225,               0.004225,               0.004225
                    178,                0.85032,                0.42213,                0.88833,                0.79032,                0.79178,                0.81601,                0.53429,                 1.1549,                0.52414,                 1.0255,               0.004192,               0.004192,               0.004192
                    179,                0.85361,                0.42447,                0.88832,                0.78986,                0.82292,                0.83681,                0.55629,                 1.1534,                0.51412,                 1.0206,               0.004159,               0.004159,               0.004159
                    180,                0.84864,                0.42344,                0.89063,                0.83808,                0.77633,                0.82215,                0.54553,                 1.1748,                0.52403,                 1.0295,               0.004126,               0.004126,               0.004126
                    181,                0.84782,                0.42282,                0.89392,                0.80238,                0.83005,                0.81527,                0.54544,                 1.1824,                0.52873,                   1.03,               0.004093,               0.004093,               0.004093
                    182,                0.85109,                0.42481,                0.88771,                0.88413,                0.81744,                 0.8343,                0.56572,                  1.186,                0.52933,                 1.0325,                0.00406,                0.00406,                0.00406
                    183,                0.85266,                0.42392,                0.89425,                0.80387,                0.83205,                0.81646,                0.55145,                 1.2063,                0.53756,                  1.032,               0.004027,               0.004027,               0.004027
                    184,                0.84925,                0.42362,                0.88836,                0.84415,                 0.8334,                0.84265,                0.56378,                 1.1716,                0.52597,                 1.0225,               0.003994,               0.003994,               0.003994
                    185,                0.85324,                0.42022,                0.88152,                0.86206,                0.83124,                 0.8605,                 0.5772,                  1.168,                 0.5222,                 1.0259,               0.003961,               0.003961,               0.003961
                    186,                0.84705,                0.42312,                0.89714,                0.88675,                0.76176,                0.85414,                0.57259,                 1.1951,                0.53249,                 1.0316,               0.003928,               0.003928,               0.003928
                    187,                0.84598,                0.41903,                0.88833,                0.94094,                0.75708,                0.85681,                0.57669,                 1.1914,                0.52792,                 1.0315,               0.003895,               0.003895,               0.003895
                    188,                0.82796,                0.41713,                 0.8859,                0.88745,                0.71607,                0.83644,                0.56684,                 1.1801,                0.52193,                 1.0296,               0.003862,               0.003862,               0.003862
                    189,                0.85247,                0.42507,                0.88742,                0.79795,                0.76613,                0.84688,                0.57054,                 1.1679,                0.51775,                 1.0249,               0.003829,               0.003829,               0.003829
                    190,                0.82841,                0.41521,                0.88521,                0.91372,                0.71699,                0.83539,                0.56541,                 1.1528,                0.51981,                 1.0214,               0.003796,               0.003796,               0.003796
                    191,                 0.8403,                0.41911,                0.88558,                 0.8415,                0.83167,                0.84501,                0.57636,                 1.1747,                0.51525,                 1.0266,               0.003763,               0.003763,               0.003763
                    192,                0.84026,                0.41812,                0.88641,                 0.8597,                0.83158,                0.85259,                0.55818,                 1.1755,                 0.5185,                 1.0267,                0.00373,                0.00373,                0.00373
                    193,                0.85128,                0.42177,                0.88748,                 0.8389,                0.81621,                0.83732,                 0.5362,                  1.173,                 0.5263,                 1.0347,               0.003697,               0.003697,               0.003697
                    194,                0.83112,                0.41655,                0.88117,                 0.8886,                 0.8238,                 0.8424,                0.56019,                  1.157,                0.52423,                 1.0307,               0.003664,               0.003664,               0.003664
                    195,                0.83028,                0.41554,                0.88453,                 0.8821,                 0.8215,                0.83726,                0.55041,                 1.1679,                 0.5192,                 1.0316,               0.003631,               0.003631,               0.003631
                    196,                0.82091,                 0.4123,                0.88002,                0.88365,                0.82057,                0.85231,                0.57309,                 1.1525,                0.51092,                 1.0276,               0.003598,               0.003598,               0.003598
                    197,                0.80634,                0.40797,                0.88299,                 0.8897,                0.81662,                0.85252,                0.56748,                 1.1704,                0.51428,                 1.0333,               0.003565,               0.003565,               0.003565
                    198,                0.83291,                0.41631,                0.88583,                0.89066,                0.81744,                0.86289,                0.58105,                 1.1718,                0.51386,                 1.0322,               0.003532,               0.003532,               0.003532
                    199,                0.81017,                0.40881,                0.87935,                0.85081,                0.82792,                0.85519,                0.56708,                 1.1737,                0.51161,                   1.03,               0.003499,               0.003499,               0.003499
                    200,                0.82002,                0.40956,                0.88137,                0.86882,                0.83652,                0.85976,                0.57089,                 1.1939,                0.52279,                 1.0369,               0.003466,               0.003466,               0.003466
                    201,                0.82113,                0.41154,                0.88524,                0.87833,                0.75777,                0.84524,                0.56466,                 1.1906,                0.51655,                 1.0391,               0.003433,               0.003433,               0.003433
                    202,                0.80929,                0.40614,                0.88036,                 0.8367,                0.80362,                0.83687,                0.56014,                 1.1843,                0.51579,                 1.0414,                 0.0034,                 0.0034,                 0.0034
                    203,                0.80743,                0.40611,                0.87914,                0.82867,                0.82889,                0.84442,                0.57288,                 1.1672,                0.51511,                 1.0399,               0.003367,               0.003367,               0.003367
                    204,                0.81309,                0.40618,                0.88772,                 0.8755,                0.76921,                0.84654,                0.57769,                   1.15,                 0.5091,                 1.0274,               0.003334,               0.003334,               0.003334
                    205,                0.81401,                0.40948,                0.88215,                0.87065,                0.82262,                0.86174,                0.58591,                 1.1604,                0.51496,                 1.0298,               0.003301,               0.003301,               0.003301
                    206,                0.80939,                0.41072,                0.87828,                0.93639,                0.77711,                0.85089,                0.59215,                 1.1652,                0.51275,                 1.0325,               0.003268,               0.003268,               0.003268
                    207,                0.82809,                0.41264,                0.88431,                0.94993,                0.75168,                0.85301,                0.58287,                  1.165,                0.51286,                 1.0322,               0.003235,               0.003235,               0.003235
                    208,                0.79694,                0.40299,                0.87643,                0.87617,                0.75777,                0.83599,                0.54629,                 1.1703,                0.51577,                 1.0343,               0.003202,               0.003202,               0.003202
                    209,                0.79871,                0.40186,                0.87704,                0.88575,                0.81584,                0.86439,                0.57936,                 1.1612,                0.50761,                 1.0306,               0.003169,               0.003169,               0.003169
                    210,                0.80455,                0.40176,                 0.8799,                0.88015,                0.83696,                0.84823,                0.55545,                 1.1827,                0.51643,                 1.0333,               0.003136,               0.003136,               0.003136
                    211,                0.80528,                0.40625,                0.87438,                0.89164,                0.81466,                0.85195,                0.56524,                 1.1743,                0.51292,                 1.0337,               0.003103,               0.003103,               0.003103
                    212,                0.80639,                0.40385,                0.87845,                0.88459,                0.82688,                0.85807,                0.56479,                 1.1688,                0.51585,                  1.035,                0.00307,                0.00307,                0.00307
                    213,                0.81345,                0.40786,                0.87804,                0.86612,                0.82184,                0.85468,                0.56231,                 1.1756,                0.51313,                 1.0354,               0.003037,               0.003037,               0.003037
                    214,                0.81409,                0.40837,                0.88051,                 0.8692,                0.81633,                0.85981,                0.57197,                 1.2023,                0.52067,                 1.0402,               0.003004,               0.003004,               0.003004
                    215,                0.79811,                0.40104,                0.87618,                0.84459,                0.82133,                0.85784,                0.56706,                 1.1854,                 0.5243,                 1.0396,               0.002971,               0.002971,               0.002971
                    216,                0.79183,                0.40028,                0.87836,                0.94155,                0.81067,                0.86223,                0.56545,                 1.1983,                0.51769,                 1.0405,               0.002938,               0.002938,               0.002938
                    217,                0.79243,                 0.4012,                0.87446,                0.91605,                0.77063,                 0.8561,                 0.5678,                  1.184,                0.52382,                 1.0394,               0.002905,               0.002905,               0.002905
                    218,                0.80255,                0.40167,                0.87858,                0.84252,                0.83165,                0.86253,                 0.5479,                  1.169,                0.52408,                 1.0378,               0.002872,               0.002872,               0.002872
                    219,                0.79156,                    0.4,                 0.8748,                0.95173,                0.74928,                0.84433,                  0.533,                 1.1507,                0.51424,                 1.0321,               0.002839,               0.002839,               0.002839
                    220,                  0.791,                0.39915,                0.87216,                0.85987,                 0.7708,                 0.8145,                0.53163,                 1.1585,                0.51468,                 1.0298,               0.002806,               0.002806,               0.002806
                    221,                0.78204,                0.39377,                0.87161,                0.82328,                0.84268,                 0.8578,                0.56972,                 1.1664,                 0.5055,                 1.0293,               0.002773,               0.002773,               0.002773
